Source?,Date (MSM time) (MM/DD/YYYY),Time since reset (HH:MM:SS),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
soupedupsupa,9/1/2025,,False,True,4.0,Plant,False,Entbrat,16,Maw,15,Maw
soupedupsupa,9/1/2025,,False,True,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,9/1/2025,,False,True,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,9/2/2025,,True,False,4.0,Plant,False,Entbrat,16,Maw,15,Maw
soupedupsupa,9/2/2025,,True,False,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,9/2/2025,,True,False,0.0,Cold,False,Deedge,16,Furcorn,15,Furcorn
soupedupsupa,9/2/2025,,True,False,1.0,Air,False,T-Rox,15,Rare Scups,15,Scups
soupedupsupa,9/2/2025,,True,False,1.0,Air,False,T-Rox,15,Rare Scups,15,T-Rox
soupedupsupa,9/2/2025,,True,False,5.0,Water,False,Shellbeat,16,Dandidoo,15,Dandidoo
soupedupsupa,9/2/2025,,True,False,5.0,Water,False,Shellbeat,16,Dandidoo,15,Dandidoo
soupedupsupa,9/2/2025,,True,False,0.0,Earth,True,Thumpies,15,Cybop,10,Rare Cybop
soupedupsupa,9/2/2025,,True,False,0.0,Light,True,Blow't,16,Furcorn,10,Furcorn
soupedupsupa,9/2/2025,,True,False,0.0,Light,True,Blow't,16,Furcorn,10,Furcorn
soupedupsupa,9/2/2025,,True,False,0.0,Psychic,False,Gloptic,16,Rare Gloptic,10,Gloptic
soupedupsupa,9/2/2025,,True,False,0.0,Faerie,True,Pladdie,16,Drumpler,15,Pladdie
soupedupsupa,9/2/2025,,True,False,0.0,Bone,False,Plinkajou,16,Fwog,10,Fwog
soupedupsupa,9/2/2025,,True,False,0.0,M Light,False,Potbelly,10,Fluoress,10,Fluoress
soupedupsupa,9/2/2025,,True,False,4.0,Plant,False,Entbrat,16,Maw,15,Maw
soupedupsupa,9/3/2025,,True,False,0.0,M Light,False,Potbelly,10,Fluoress,10,Gob
soupedupsupa,9/3/2025,,True,False,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
soupedupsupa,9/3/2025,,True,False,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
soupedupsupa,9/3/2025,,True,False,0.0,Ethereal,True,Rare Nebulob,10,Fung Pray,10,Fung Pray
soupedupsupa,9/3/2025,,True,False,0.0,Ethereal,True,Rare Nebulob,10,Fung Pray,10,Fung Pray
soupedupsupa,9/3/2025,,True,False,0.0,Bone,False,Plinkajou,16,Fwog,10,Fwog
soupedupsupa,9/3/2025,,True,False,0.0,Bone,False,Plinkajou,16,Fwog,10,Fwog
soupedupsupa,9/3/2025,,True,False,0.0,Light,True,Blow't,16,Furcorn,10,Furcorn
soupedupsupa,9/3/2025,,True,False,0.0,Light,True,Blow't,16,Spytrap,10,Spytrap
soupedupsupa,9/3/2025,,True,False,0.0,Oasis,True,Sneyser,15,Boskus,15,Boskus
soupedupsupa,9/3/2025,,True,False,0.0,Oasis,True,Sneyser,15,Boskus,15,Boskus
soupedupsupa,9/4/2025,,True,False,0.0,M Light,False,Kayna,10,Fluoress,10,Kayna
soupedupsupa,9/4/2025,,True,False,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
soupedupsupa,9/4/2025,,True,False,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Wheezel
soupedupsupa,9/4/2025,,True,False,0.0,Bone,False,Plinkajou,16,Fwog,10,Plinkajou
soupedupsupa,9/4/2025,,True,False,2.0,Bone,False,Plinkajou,16,Rare Banjaw,11,Banjaw
soupedupsupa,9/4/2025,,True,False,0.0,Light,True,Blow't,16,Spytrap,10,Spytrap
soupedupsupa,9/4/2025,,True,False,0.0,Light,True,Blow't,16,Spytrap,10,Spytrap
soupedupsupa,9/4/2025,,True,False,0.0,Oasis,True,Sneyser,15,Boskus,15,Boskus
soupedupsupa,9/4/2025,,True,False,0.0,Oasis,True,Sneyser,15,Boskus,15,Boskus
soupedupsupa,9/4/2025,,True,False,0.0,Cold,False,Deedge,16,Rare Deedge,15,Deedge
soupedupsupa,9/4/2025,,True,False,0.0,M Cold,False,Deedge,16,Rare Deedge,16,Deedge
soupedupsupa,9/4/2025,,True,False,0.0,M Cold,False,Deedge,16,Bowgart,10,Rare Bowgart
soupedupsupa,9/4/2025,,True,False,0.0,Plant,False,Bowgart,15,Rare Bowgart,10,Bowgart
soupedupsupa,9/4/2025,,True,False,0.0,Cold,False,Deedge,16,Congle,10,Congle
soupedupsupa,9/4/2025,,True,False,0.0,Air,False,Congle,15,Rare Congle,15,Congle
soupedupsupa,9/4/2025,,True,False,2.0,Water,False,Spunge,10,Rare Spunge,10,Rare Spunge
soupedupsupa,9/4/2025,,True,False,2.0,Water,False,Spunge,10,Rare Spunge,10,Spunge
soupedupsupa,9/4/2025,,True,False,0.0,M Bone,False,Plinkajou,16,Rare Fwog,10,Plinkajou
soupedupsupa,9/4/2025,,True,False,0.0,M Bone,False,Plinkajou,16,Rare Fwog,10,Plinkajou
soupedupsupa,9/4/2025,,True,False,0.0,Faerie,True,Pladdie,16,Drumpler,15,Pladdie
soupedupsupa,9/4/2025,,True,False,0.0,Psychic,False,Gloptic,16,Rare Gloptic,16,Gloptic
soupedupsupa,9/4/2025,,True,False,0.0,Psychic,False,Gloptic,16,Rare Gloptic,16,Gloptic
soupedupsupa,9/4/2025,,True,False,0.0,Haven,False,Tring,16,Stogg,10,Tring
soupedupsupa,9/4/2025,,True,False,0.0,Haven,False,Tring,16,Stogg,10,Stogg
soupedupsupa,9/7/2025,,False,True,0.0,M Light,False,Kayna,10,Fluoress,10,Kayna
soupedupsupa,9/7/2025,,False,True,0.0,M Bone,False,Plinkajou,16,Rare Fwog,10,Fwog
soupedupsupa,9/7/2025,,False,True,0.0,M Bone,False,Plinkajou,16,Rare Fwog,10,Plinkajou
soupedupsupa,9/7/2025,,False,True,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Hyehehe
soupedupsupa,9/7/2025,,False,True,0.0,Mythical,False,Cataliszt,16,Hyehehe,16,Cataliszt
soupedupsupa,9/7/2025,,False,True,0.0,Ethereal,True,Rare Nebulob,10,Fung Pray,10,1d 3h 17m
soupedupsupa,9/7/2025,,False,True,0.0,Ethereal,True,Rare Nebulob,10,Fung Pray,10,1d 3h 17m
soupedupsupa,9/7/2025,,False,True,0.0,Light,True,Blow't,16,Spytrap,10,Whiz-bang
soupedupsupa,9/7/2025,,False,True,0.0,Light,True,Pluckbill,10,Rare Pluckbill,18,Pluckbill
soupedupsupa,9/7/2025,,False,True,0.0,Oasis,True,Sneyser,15,Boskus,15,Boskus
soupedupsupa,9/7/2025,,False,True,0.0,Oasis,True,Sneyser,15,Boskus,15,Rare Boskus
soupedupsupa,9/7/2025,,False,True,0.0,Haven,False,Tring,16,Stogg,10,Tring
soupedupsupa,9/7/2025,,False,True,0.0,Plant,False,Bowgart,15,Rare Bowgart,10,Bowgart
soupedupsupa,9/7/2025,,False,True,2.0,Water,False,Spunge,10,Rare Spunge,10,Rare Spunge
soupedupsupa,9/7/2025,,False,True,2.0,Water,False,Spunge,10,Rare Spunge,10,Spunge
soupedupsupa,9/7/2025,,False,True,0.0,Haven,False,Dandidoo,10,Rare Dandidoo,10,Dandidoo
soupedupsupa,9/7/2025,,False,True,0.0,Cold,False,Deedge,16,Oaktopus,10,Rare Oaktopus
soupedupsupa,9/7/2025,,False,True,0.0,Cold,False,Deedge,16,Oaktopus,10,Oaktopus
soupedupsupa,9/7/2025,,False,True,0.0,Air,False,Quibble,10,Rare Quibble,15,Quibble
soupedupsupa,9/7/2025,,False,True,0.0,Air,False,Quibble,10,Rare Quibble,15,Quibble
soupedupsupa,9/7/2025,,False,True,0.0,Faerie,True,Bridg-it,10,Rare Bridg-it,18,Bridg-it
soupedupsupa,9/7/2025,,False,True,0.0,Faerie,True,Bridg-it,10,Rare Bridg-it,18,Bridg-it
soupedupsupa,9/7/2025,,False,True,0.0,M Faerie,False,Pladdie,16,Bridg-it,10,Bridg-it
soupedupsupa,9/7/2025,,False,True,0.0,M Faerie,False,Pladdie,16,Bridg-it,10,Bridg-it
soupedupsupa,9/7/2025,,False,True,0.0,Bone,False,Uuduk,10,Rare Uuduk,10,Uuduk
soupedupsupa,9/7/2025,,False,True,0.0,Bone,False,Uuduk,10,Rare Uuduk,10,Uuduk
soupedupsupa,9/7/2025,,False,True,0.0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
soupedupsupa,9/7/2025,,False,True,0.0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
soupedupsupa,9/7/2025,,False,True,0.0,M Psychic,False,Rare Gloptic,10,Rare Rooba,10,Rooba
soupedupsupa,9/7/2025,,False,True,0.0,M Psychic,False,Rare Gloptic,10,Periscorp,10,Periscorp
bramarts,8/18/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/18/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/19/2025,,False,True,10.0,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
bramarts,8/19/2025,,False,True,10.0,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
bramarts,8/19/2025,,False,True,10.0,M Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/19/2025,,False,True,10.0,M Bone,False,Plinkajou,20,Uuduk,20,Arcorina
bramarts,8/19/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/19/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/20/2025,,False,True,10.0,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
bramarts,8/20/2025,,False,True,10.0,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
bramarts,8/20/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/20/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/21/2025,,False,True,10.0,M Faerie,False,Pladdie,20,Cantorell,20,Owlesque
bramarts,8/21/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/21/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/22/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/22/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/23/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/23/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/24/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/24/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/25/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/25/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/26/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/26/2025,,True,False,10.0,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
bramarts,8/27/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,Rare G'day
bramarts,8/27/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,Rare Theremind
bramarts,8/27/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Sporerow
bramarts,8/27/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
bramarts,8/27/2025,,False,False,10.0,Earth,True,Quarrister,20,Rare Shrubb,20,Epic Hyehehe
bramarts,8/27/2025,,False,False,10.0,Earth,True,PomPom,20,Thumpies,20,PomPom
bramarts,8/27/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/27/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/27/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Rare Entbrat
bramarts,8/27/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Rare Entbrat
bramarts,8/27/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/27/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/27/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/27/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/27/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/27/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/27/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Fwog
bramarts,8/27/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Riff
bramarts,8/27/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/27/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/27/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/27/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/27/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/27/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Pummel
bramarts,8/27/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,M Light,False,Rare Boskus,20,Blow't,20,Boskus
bramarts,8/27/2025,,False,False,10.0,Haven,False,Rare Shrubb,15,Shrubb,20,Shrubb
bramarts,8/27/2025,,False,False,10.0,Haven,False,Rare Shrubb,15,Shrubb,20,Shrubb
bramarts,8/27/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Whaddle
bramarts,8/27/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/27/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,8/27/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,8/27/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/27/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/27/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/27/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/27/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,8/27/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,8/27/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/27/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/27/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/27/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Rare Bowgart
bramarts,8/27/2025,,False,False,10.0,Air,True,Rare T-Rox,20,T-Rox,10,Rare T-Rox
bramarts,8/27/2025,,False,False,10.0,Air,True,Rare T-Rox,20,T-Rox,10,T-Rox
bramarts,8/27/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/27/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/27/2025,,False,False,10.0,Earth,True,PomPom,20,Thumpies,20,Thumpies
bramarts,8/27/2025,,False,False,10.0,Haven,False,Tring,20,Cybop,20,Cybop
bramarts,8/27/2025,,False,False,10.0,Haven,False,Tring,20,Cybop,20,Cybop
bramarts,8/27/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/27/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/27/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/27/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rare Theremind
bramarts,8/27/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/27/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Withur
bramarts,8/27/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Spunge
bramarts,8/27/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/27/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Rare Fwog
bramarts,8/27/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/27/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Anglow
bramarts,8/27/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/27/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/27/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/27/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/27/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/27/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
bramarts,8/27/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
bramarts,8/27/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,Rare Fluoress
bramarts,8/27/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/27/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,8/27/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Rare Fwog
bramarts,8/28/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/28/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/28/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/28/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/28/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/28/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,8/28/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
bramarts,8/28/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
bramarts,8/28/2025,,False,False,10.0,Earth,True,Thumpies,20,PomPom,20,PomPom
bramarts,8/28/2025,,False,False,10.0,Earth,True,Thumpies,20,PomPom,20,PomPom
bramarts,8/28/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/28/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/28/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/28/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Whaddle
bramarts,8/28/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,8/28/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/28/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,8/28/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,8/28/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,8/28/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Rare Noggin
bramarts,8/28/2025,,False,False,10.0,Bone,False,Uuduk,20,Withur,20,Withur
bramarts,8/28/2025,,False,False,10.0,Bone,False,Uuduk,20,Withur,20,Uuduk
bramarts,8/28/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/28/2025,,False,False,10.0,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/28/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Strombonin
bramarts,8/28/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/28/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Fwog
bramarts,8/28/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Fwog
bramarts,8/28/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Rare Pummel
bramarts,8/28/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/28/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/28/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/28/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/28/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Rare Clackula
bramarts,8/28/2025,,False,False,10.0,M Bone,False,Uuduk,20,Withur,20,Uuduk
bramarts,8/28/2025,,False,False,10.0,Sanctum,False,Mushaboom,20,Roarick,20,Rare Roarick
bramarts,8/28/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
bramarts,8/28/2025,,False,False,10.0,Cold,True,Rare Bowgart,15,Bowgart,20,Bowgart
bramarts,8/28/2025,,False,False,10.0,Cold,True,Rare Bowgart,15,Bowgart,20,Bowgart
bramarts,8/28/2025,,False,False,10.0,Air,True,Rare T-Rox,20,T-Rox,10,T-Rox
bramarts,8/28/2025,,False,False,10.0,Air,True,Rare T-Rox,20,T-Rox,10,T-Rox
bramarts,8/28/2025,,False,False,10.0,Earth,True,PomPom,20,Thumpies,20,Thumpies
bramarts,8/28/2025,,False,False,10.0,Earth,True,PomPom,20,Thumpies,20,Rare Mammott
bramarts,8/28/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/28/2025,,False,False,10.0,Haven,False,Tring,20,Rare Cybop,20,Cybop
bramarts,8/28/2025,,False,False,10.0,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
bramarts,8/28/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,8/28/2025,,False,False,10.0,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
bramarts,8/28/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Rare Fwog
bramarts,8/28/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Fwog
bramarts,8/28/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
bramarts,8/28/2025,,False,False,10.0,M Earth,False,Quarrister,20,Rare Shrubb,20,Epic Hyehehe
bramarts,8/28/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/28/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,8/28/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,8/28/2025,,False,False,10.0,Sanctum,False,Mushaboom,20,Roarick,20,Roarick
bramarts,8/28/2025,,False,False,10.0,Mythical,False,Cataliszt,20,Yawstrich,20,Rare Yawstrich
bramarts,8/28/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/28/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,8/28/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,8/28/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,8/28/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/28/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,8/28/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
bramarts,8/28/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Rare Noggin
bramarts,8/28/2025,,False,False,10.0,Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,8/28/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Fwog
bramarts,8/28/2025,,False,False,10.0,M Air,False,Rare Riff,20,Fwog,20,Epic Yawstrich
bramarts,8/28/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/28/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Scups
bramarts,8/28/2025,,False,False,10.0,M Bone,False,Uuduk,20,Withur,20,Rare Clackula
bramarts,8/28/2025,,False,False,10.0,M Bone,False,Uuduk,20,Withur,20,Uuduk
bramarts,8/28/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Dragong
bramarts,8/28/2025,,False,False,10.0,Ethereal,False,Boodoo,20,Dragong,20,Dragong
bramarts,8/29/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/29/2025,,False,False,10.0,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
bramarts,8/29/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
bramarts,8/29/2025,,False,False,10.0,Cold,True,Bowgart,20,Rare Bowgart,15,Rare Bowgart
bramarts,8/29/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
