Source?,Date (MSM time) (MM/DD/YYYY),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
Player4,9/7/2025,False,True,0,Haven,False,Dandidoo,10,Rare Dandidoo,10,Dandidoo
Player4,9/7/2025,False,True,0,Cold,False,Deedge,16,Oaktopus,10,Rare Oaktopus
Player4,9/7/2025,False,True,0,Cold,False,Deedge,16,Oaktopus,10,Oaktopus
Player4,9/7/2025,False,True,0,Air,False,Quibble,10,Rare Quibble,15,Quibble
Player4,9/7/2025,False,True,0,Air,False,Quibble,10,Rare Quibble,15,Quibble
Player4,9/7/2025,False,True,0,Faerie,True,Bridg-it,10,Rare Bridg-it,18,Bridg-it
Player4,9/7/2025,False,True,0,Faerie,True,Bridg-it,10,Rare Bridg-it,18,Bridg-it
Player4,9/7/2025,False,True,0,M Faerie,False,Pladdie,16,Bridg-it,10,Bridg-it
Player4,9/7/2025,False,True,0,M Faerie,False,Pladdie,16,Bridg-it,10,Bridg-it
Player4,9/7/2025,False,True,0,Bone,False,Uuduk,10,Rare Uuduk,10,Uuduk
Player4,9/7/2025,False,True,0,Bone,False,Uuduk,10,Rare Uuduk,10,Uuduk
Player4,9/7/2025,False,True,0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
Player4,9/7/2025,False,True,0,Psychic,False,Gloptic,16,Tapricorn,10,Tapricorn
Player4,9/7/2025,False,True,0,M Psychic,False,Rare Gloptic,10,Rare Rooba,10,Rooba
Player4,9/7/2025,False,True,0,M Psychic,False,Rare Gloptic,10,Periscorp,10,Periscorp
Player5,8/18/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/18/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/19/2025,False,True,10,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
Player5,8/19/2025,False,True,10,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
Player5,8/19/2025,False,True,10,M Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/19/2025,False,True,10,M Bone,False,Plinkajou,20,Uuduk,20,Arcorina
Player5,8/19/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/19/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/20/2025,False,True,10,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
Player5,8/20/2025,False,True,10,M Faerie,False,Pladdie,20,Cantorell,20,Cantorell
Player5,8/20/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/20/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/21/2025,False,True,10,M Faerie,False,Pladdie,20,Cantorell,20,Owlesque
Player5,8/21/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/21/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/22/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/22/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/23/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/23/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/24/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/24/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/25/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/25/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/26/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/26/2025,True,False,10,Bone,False,Plinkajou,20,Uuduk,20,Uuduk
Player5,8/27/2025,False,False,10,Sanctum,False,G'day,20,Frondley,20,Rare G'day
Player5,8/27/2025,False,False,10,Sanctum,False,G'day,20,Frondley,20,Rare Theremind
Player5,8/27/2025,False,False,10,Mythical,False,Cataliszt,20,Yawstrich,20,Sporerow
Player5,8/27/2025,False,False,10,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
Player5,8/27/2025,False,False,10,Earth,True,Quarrister,20,Rare Shrubb,20,Epic Hyehehe
Player5,8/27/2025,False,False,10,Earth,True,PomPom,20,Thumpies,20,PomPom
Player5,8/27/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/27/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/27/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Rare Entbrat
Player5,8/27/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Rare Entbrat
Player5,8/27/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/27/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/27/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/27/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/27/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/27/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/27/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Fwog
Player5,8/27/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Riff
Player5,8/27/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/27/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/27/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/27/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/27/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/27/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Pummel
Player5,8/27/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/27/2025,False,False,10,M Light,False,Rare Boskus,20,Blow't,20,Boskus
Player5,8/27/2025,False,False,10,Haven,False,Rare Shrubb,15,Shrubb,20,Shrubb
Player5,8/27/2025,False,False,10,Haven,False,Rare Shrubb,15,Shrubb,20,Shrubb
Player5,8/27/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Whaddle
Player5,8/27/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/27/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
Player5,8/27/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
Player5,8/27/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/27/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/27/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/27/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/27/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/27/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/27/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
Player5,8/27/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
Player5,8/27/2025,False,False,10,M Bone,False,Withur,20,Uuduk,20,Withur
Player5,8/27/2025,False,False,10,M Bone,False,Withur,20,Uuduk,20,Uuduk
Player5,8/27/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/27/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Rare Bowgart
Player5,8/27/2025,False,False,10,Air,True,Rare T-Rox,20,T-Rox,10,Rare T-Rox
Player5,8/27/2025,False,False,10,Air,True,Rare T-Rox,20,T-Rox,10,T-Rox
Player5,8/27/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/27/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/27/2025,False,False,10,Earth,True,PomPom,20,Thumpies,20,Thumpies
Player5,8/27/2025,False,False,10,Haven,False,Tring,20,Cybop,20,Cybop
Player5,8/27/2025,False,False,10,Haven,False,Tring,20,Cybop,20,Cybop
Player5,8/27/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/27/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/27/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/27/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rare Theremind
Player5,8/27/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Uuduk
Player5,8/27/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Withur
Player5,8/27/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Spunge
Player5,8/27/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/27/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Rare Fwog
Player5,8/27/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/27/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Anglow
Player5,8/27/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/27/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/27/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/27/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/27/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/27/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/27/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/27/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/27/2025,False,False,10,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
Player5,8/27/2025,False,False,10,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
Player5,8/27/2025,False,False,10,Sanctum,False,G'day,20,Frondley,20,Rare Fluoress
Player5,8/27/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/27/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
Player5,8/27/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Rare Fwog
Player5,8/28/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/28/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/28/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/28/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/28/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/28/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/28/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
Player5,8/28/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
Player5,8/28/2025,False,False,10,Earth,True,Thumpies,20,PomPom,20,PomPom
Player5,8/28/2025,False,False,10,Earth,True,Thumpies,20,PomPom,20,PomPom
Player5,8/28/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/28/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/28/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/28/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Whaddle
Player5,8/28/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
Player5,8/28/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/28/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
Player5,8/28/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
Player5,8/28/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
Player5,8/28/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Rare Noggin
Player5,8/28/2025,False,False,10,Bone,False,Uuduk,20,Withur,20,Withur
Player5,8/28/2025,False,False,10,Bone,False,Uuduk,20,Withur,20,Uuduk
Player5,8/28/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/28/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/28/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Strombonin
Player5,8/28/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/28/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Fwog
Player5,8/28/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Fwog
Player5,8/28/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Rare Pummel
Player5,8/28/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/28/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/28/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/28/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/28/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Bone,False,Withur,20,Uuduk,20,Rare Clackula
Player5,8/28/2025,False,False,10,M Bone,False,Uuduk,20,Withur,20,Uuduk
Player5,8/28/2025,False,False,10,Sanctum,False,Mushaboom,20,Roarick,20,Rare Roarick
Player5,8/28/2025,False,False,10,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
Player5,8/28/2025,False,False,10,Cold,True,Rare Bowgart,15,Bowgart,20,Bowgart
Player5,8/28/2025,False,False,10,Cold,True,Rare Bowgart,15,Bowgart,20,Bowgart
Player5,8/28/2025,False,False,10,Air,True,Rare T-Rox,20,T-Rox,10,T-Rox
Player5,8/28/2025,False,False,10,Air,True,Rare T-Rox,20,T-Rox,10,T-Rox
Player5,8/28/2025,False,False,10,Earth,True,PomPom,20,Thumpies,20,Thumpies
Player5,8/28/2025,False,False,10,Earth,True,PomPom,20,Thumpies,20,Rare Mammott
Player5,8/28/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/28/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/28/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/28/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
Player5,8/28/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/28/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Rare Fwog
Player5,8/28/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Fwog
Player5,8/28/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Shrubb
Player5,8/28/2025,False,False,10,M Earth,False,Quarrister,20,Rare Shrubb,20,Epic Hyehehe
Player5,8/28/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/28/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/28/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/28/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/28/2025,False,False,10,Sanctum,False,Mushaboom,20,Roarick,20,Roarick
Player5,8/28/2025,False,False,10,Mythical,False,Cataliszt,20,Yawstrich,20,Rare Yawstrich
Player5,8/28/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/28/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/28/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
Player5,8/28/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/28/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/28/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/28/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
Player5,8/28/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Rare Noggin
Player5,8/28/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Uuduk
Player5,8/28/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Fwog
Player5,8/28/2025,False,False,10,M Air,False,Rare Riff,20,Fwog,20,Epic Yawstrich
Player5,8/28/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/28/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/28/2025,False,False,10,M Bone,False,Uuduk,20,Withur,20,Rare Clackula
Player5,8/28/2025,False,False,10,M Bone,False,Uuduk,20,Withur,20,Uuduk
Player5,8/28/2025,False,False,10,Ethereal,False,Boodoo,20,Dragong,20,Dragong
Player5,8/28/2025,False,False,10,Ethereal,False,Boodoo,20,Dragong,20,Dragong
Player5,8/29/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/29/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/29/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/29/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Rare Bowgart
Player5,8/29/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/29/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/29/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/29/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/29/2025,False,False,10,Earth,True,Thumpies,20,PomPom,20,Hyehehe
Player5,8/29/2025,False,False,10,Earth,True,Thumpies,20,PomPom,20,PomPom
Player5,8/29/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/29/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/29/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/29/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/29/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/29/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/29/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
Player5,8/29/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/29/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
Player5,8/29/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
Player5,8/29/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Withur
Player5,8/29/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Rare Clackula
Player5,8/29/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Rare Entbrat
Player5,8/29/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/29/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/29/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Strombonin
Player5,8/29/2025,False,False,10,M Air,False,Rare Scups,20,Rare T-Rox,20,Scups
Player5,8/29/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/29/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/29/2025,False,False,10,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
Player5,8/29/2025,False,False,10,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
Player5,8/29/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/29/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/29/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/29/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/29/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/29/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/29/2025,False,False,10,M Bone,False,Withur,20,Uuduk,20,Uuduk
Player5,8/29/2025,False,False,10,M Bone,False,Withur,20,Uuduk,20,Uuduk
Player5,8/29/2025,False,False,10,Sanctum,False,Roarick,20,Mushaboom,20,Mushaboom
Player5,8/29/2025,False,False,10,Sanctum,False,Roarick,20,Mushaboom,20,Roarick
Player5,8/29/2025,False,False,10,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
Player5,8/29/2025,False,False,10,Mythical,False,Cataliszt,20,Yawstrich,20,Yawstrich
Player5,8/30/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Rare Bowgart
Player5,8/30/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/30/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,Rare T-Rox
Player5,8/30/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/30/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/30/2025,False,False,10,Earth,True,Thumpies,20,PomPom,20,PomPom
Player5,8/30/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/30/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/30/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Whaddle
Player5,8/30/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Pango
Player5,8/30/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Uuduk
Player5,8/30/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Toe Jammer
Player5,8/30/2025,False,False,10,M Air,False,Rare Scups,20,Rare T-Rox,20,T-Rox
Player5,8/30/2025,False,False,10,M Air,False,Rare Scups,20,Rare T-Rox,20,Scups
Player5,8/30/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Scups
Player5,8/30/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Pummel
Player5,8/30/2025,False,False,10,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
Player5,8/30/2025,False,False,10,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
Player5,8/30/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/30/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
Player5,8/30/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/30/2025,False,False,10,M Psychic,False,Gloptic,20,Phangler,20,Phangler
Player5,8/30/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/30/2025,False,False,10,M Faerie,False,Pladdie,20,Boskus,20,Boskus
Player5,8/30/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/30/2025,False,False,10,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
Player5,8/30/2025,False,False,10,Ethereal,False,Boodoo,20,Dragong,20,Boodoo
Player5,8/30/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/30/2025,False,False,10,Plant,True,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/30/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/30/2025,False,False,10,Cold,True,Bowgart,20,Rare Bowgart,15,Bowgart
Player5,8/30/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/30/2025,False,False,10,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
Player5,8/30/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/30/2025,False,False,10,Water,True,Pummel,16,Rare Pummel,20,Pummel
Player5,8/30/2025,False,False,10,Earth,True,Thumpies,20,PomPom,20,Rare Hyehehe
Player5,8/30/2025,False,False,10,Earth,True,Shrubb,17,Rare Shrubb,20,Shrubb
Player5,8/30/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/30/2025,False,False,10,Haven,False,Tring,20,Rare Cybop,20,Cybop
Player5,8/30/2025,False,False,10,Oasis,False,Rare Whaddle,20,Rare Pango,20,Epic Maw
Player5,8/30/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/30/2025,False,False,10,Light,False,Spytrap,20,Rare TooToo,20,TooToo
Player5,8/30/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
Player5,8/30/2025,False,False,10,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
Player5,8/30/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
Player5,8/30/2025,False,False,10,Faerie,False,Cantorell,20,Bridg-it,20,Bridg-it
Player5,8/30/2025,False,False,10,Bone,False,Withur,20,Uuduk,20,Rare Noggin
Player5,8/30/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Entbrat
Player5,8/30/2025,False,False,10,M Plant,False,Entbrat,20,Rare Entbrat,20,Rare Entbrat
Player5,8/30/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Rare Potbelly
Player5,8/30/2025,False,False,10,M Cold,False,Rare Spunge,20,Bowgart,20,Bowgart
Player5,8/30/2025,False,False,10,M Air,False,Rare Scups,20,Rare T-Rox,20,T-Rox
Player5,8/30/2025,False,False,10,M Air,False,Rare Scups,20,Rare T-Rox,20,Yawstrich
Player5,8/30/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Pummel
Player5,8/30/2025,False,False,10,M Water,False,Rare Scups,20,Pummel,20,Rare Noggin
Player5,8/30/2025,False,False,10,M Earth,False,Shrubb,17,Rare Shrubb,20,Rare Shrubb
Player5,8/30/2025,False,False,10,M Earth,False,Shrubb,17,Rare Shrubb,20,Shrubb
Player5,8/30/2025,False,False,10,M Light,False,Blow't,20,Rare Boskus,20,Boskus
